budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
0,"[{""id"": 18, ""name"": ""Drama""}]",5528,fr,20.982455,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Galat\u00e9e Films"", ""id"": 793}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""Novo Arturo Films"", ""id"": 1168}, {""name"": ""Vega Film"", ""id"": 8138}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",3/17/2004,0,96,Released,The Chorus,7.5,526
3850000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",73532,fr,10.787322,[],"[{""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",5/17/2011,0,93,Released,Le Havre,6.8,97
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",979,fr,32.476098,"[{""name"": ""Eskwad"", ""id"": 616}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Les Cin\u00e9mas de la Zone"", ""id"": 1157}, {""name"": ""Nord-Ouest Productions"", ""id"": 4176}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""120 Films"", ""id"": 19233}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",5/22/2002,792,97,Released,Irreversible,7.1,538
8000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",11042,fr,3.03091,"[{""name"": ""Pyramide Productions"", ""id"": 186}, {""name"": ""Cin\u00e9maginaire Inc."", ""id"": 280}, {""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""The Harold Greenberg Fund"", ""id"": 807}, {""name"": ""Astral Films"", ""id"": 4042}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Soci\u00e9t\u00e9 Radio-Canada"", ""id"": 9115}, {""name"": ""Soci\u00e9t\u00e9 de D\u00e9veloppement des Entreprises Culturelles (SODEC)"", ""id"": 9116}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",5/21/2003,3432342,99,Released,The Barbarian Invasions,6.7,77
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",46332,fr,4.992475,"[{""name"": ""Why Not Productions"", ""id"": 729}, {""name"": ""Armada Films"", ""id"": 7453}, {""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""Cin\u00e9mage 4"", ""id"": 7455}, {""name"": ""Cofinova 6"", ""id"": 7456}, {""name"": ""Soficin\u00e9ma 6"", ""id"": 7457}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",5/18/2010,41424067,120,Released,Of Gods and Men,6.5,91
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",40185,fr,0.20323,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",10/13/2005,0,80,Released,Camping Sauvage,4.8,4
4600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",50848,fr,6.368933,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Delante Films"", ""id"": 7694}, {""name"": ""TF1 Droits Audiovisuels"", ""id"": 8350}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",11/24/2010,0,100,Released,The Names of Love,7.3,93
0,"[{""id"": 18, ""name"": ""Drama""}]",62116,fr,0.774442,"[{""name"": ""Les Films Alyne"", ""id"": 13907}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",06/09/2010,0,120,Released,Mozart's Sister,6.2,13
8000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",1667,fr,17.537154,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Buena Vista International Film Production France"", ""id"": 7658}, {""name"": ""Alliance de Production Cinematographique (APC)"", ""id"": 8661}, {""name"": ""L'Institut Polare Fran\u00e7ais Paul-\u00c9mile Victor"", ""id"": 66329}, {""name"": ""National Geographic Films"", ""id"": 66330}, {""name"": ""Bonne Pioche"", ""id"": 66331}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1/26/2005,127392239,80,Released,March of the Penguins,6.9,358
0,"[{""id"": 18, ""name"": ""Drama""}]",8841,fr,13.437038,"[{""name"": ""Haut et Court"", ""id"": 726}, {""name"": ""France 2 Cin\u00e9ma"", ""id"": 15671}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",9/24/2008,28814580,128,Released,The Class,6.8,174
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",10226,fr,4.952983,"[{""name"": ""Alexandre Films"", ""id"": 2926}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",6/18/2003,0,91,Released,High Tension,6.6,271
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",50538,fr,0.205034,"[{""name"": ""Go Films"", ""id"": 13313}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",10/03/2003,0,100,Released,Evil Words,6.9,8
8000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9662,fr,13.944645,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Production Champion"", ""id"": 7488}, {""name"": ""Vivi Film"", ""id"": 7489}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",06/11/2003,1477676,80,Released,The Triplets of Belleville,7.3,231
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",10656,fr,5.261065,"[{""name"": ""Gaumont"", ""id"": 9}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",04/10/1985,390659,104,Released,Subway,6.3,86
0,"[{""id"": 18, ""name"": ""Drama""}]",12838,fr,4.665026,"[{""name"": ""R\u00e9gion Provence C\u00f4te d'Azur"", ""id"": 2318}, {""name"": ""La Fabrique de Films"", ""id"": 2673}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Toloda"", ""id"": 9011}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""Soficin\u00e9ma 2"", ""id"": 21083}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",7/21/2006,0,95,Released,One to Another,5.8,12
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1651,fr,3.654018,"[{""name"": ""Les Films du Carrosse"", ""id"": 53}, {""name"": ""Les Productions Artistes Associ\u00e9s"", ""id"": 64}, {""name"": ""Produzioni Associate Delphos"", ""id"": 34403}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",6/18/1969,0,123,Released,Mississippi Mermaid,6.7,32
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",266034,fr,2.486992,"[{""name"": ""Alfama Films"", ""id"": 3061}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",5/16/2014,0,75,Released,The Blue Room,6.2,32
1344000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",86331,fr,20.422246,"[{""name"": ""Acajou Films"", ""id"": 18519}, {""name"": ""Rebel Rebel"", ""id"": 18520}, {""name"": ""Birka Holding"", ""id"": 18521}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",9/14/2011,0,103,Released,Desire,4.1,140
0,"[{""id"": 18, ""name"": ""Drama""}]",146882,fr,0.007254,"[{""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""Aztec Musique"", ""id"": 73188}, {""name"": ""Canal Plus Overseas"", ""id"": 73189}]","[{""iso_3166_1"": ""GP"", ""name"": ""Guadaloupe""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",04/11/2011,0,78,Released,Elza,0,0
522360,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",324322,fr,0.071349,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Together Films"", ""id"": 80448}, {""name"": ""Mojo Musique"", ""id"": 80449}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/13/2015,0,105,Released,They Will Have to Kill Us First,5,1
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",375950,fr,2.651304,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Le Pacte"", ""id"": 5125}, {""name"": ""31 Juin Films"", ""id"": 45969}, {""name"": ""Cinefrance"", ""id"": 68543}, {""name"": ""Les Films du Parc"", ""id"": 80017}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",3/23/2016,0,102,Released,The Country Doctor,6,63
0,"[{""id"": 35, ""name"": ""Comedy""}]",11956,fr,1.410387,"[{""name"": ""Vertigo Productions"", ""id"": 2756}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""France 2 Cin\u00e9ma"", ""id"": 15671}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",04/03/1996,0,91,Released,When the Cat's Away,6.1,16
300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2786,fr,7.791898,"[{""name"": ""Dino de Laurentiis Cinematografica"", ""id"": 1216}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",8/29/1965,0,110,Released,Pierrot le Fou,7.6,127
120000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",40652,fr,1.112792,"[{""name"": ""Orsay Films"", ""id"": 2325}, {""name"": ""Anouchka Films"", ""id"": 14679}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",12/04/1964,0,95,Released,The Married Woman,7.1,20
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",90414,fr,0.020839,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/21/1997,0,86,Released,"I Love You, Don't Touch Me!",6,1
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10752, ""name"": ""War""}]",8885,he,14.08251,"[{""name"": ""Les Films d'Ici"", ""id"": 1848}, {""name"": ""Bridgit Folman Film Gang"", ""id"": 17931}, {""name"": ""Razor Film Produktion"", ""id"": 17932}]","[{""iso_3166_1"": ""IL"", ""name"": ""Israel""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",6/25/2008,11125849,90,Released,Waltz with Bashir,7.8,291
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",15976,he,1.49436,"[{""name"": ""Metro Productions"", ""id"": 633}, {""name"": ""Israeli Film Fund"", ""id"": 4520}, {""name"": ""Keshet Hot"", ""id"": 93101}, {""name"": ""Uchovsky Fox"", ""id"": 93102}, {""name"": ""Ronen Ben-Tal Films"", ""id"": 93103}, {""name"": ""Feingold Productions"", ""id"": 93104}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IL"", ""name"": ""Israel""}]",06/06/2006,0,114,Released,The Bubble,7.6,20
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",24424,he,0.51799,"[{""name"": ""ARTE"", ""id"": 5766}, {""name"": ""Inosan"", ""id"": 11631}, {""name"": ""Das Kleine Fernsehspiel (ZDF)"", ""id"": 16053}, {""name"": ""Twenty Twenty Vision Filmproduktion GmbH"", ""id"": 32545}]","[{""iso_3166_1"": ""IL"", ""name"": ""Israel""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",9/17/2009,0,120,Released,Ajami,6.8,27
0,"[{""id"": 18, ""name"": ""Drama""}]",7504,hi,1.246883,"[{""name"": ""Cracking the Earth Films"", ""id"": 2257}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",9/16/1998,528972,101,Released,Earth,6.6,9
7400000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14395,hi,3.246903,"[{""name"": ""Yash Raj Films"", ""id"": 1569}, {""name"": ""Dharma Productions"", ""id"": 19146}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",08/11/2006,17000000,193,Released,Kabhi Alvida Naa Kehna,6.1,42
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10769, ""name"": ""Foreign""}]",58051,hi,0.12082,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",4/30/2010,0,135,Released,Housefull,5.2,29
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",32740,hi,3.759988,[],[],6/23/2006,0,154,Released,Krrish,5.5,46
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",132316,hi,5.900535,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",11/13/2012,0,176,Released,Jab Tak Hai Jaan,7.3,66
7700000,"[{""id"": 10749, ""name"": ""Romance""}]",185008,hi,3.353176,"[{""name"": ""Dharma Productions"", ""id"": 19146}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",5/31/2013,46000000,159,Released,Yeh Jawaani Hai Deewani,7.2,79
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14165,hi,0.553752,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",4/27/2007,0,156,Released,Ta Ra Rum Pum,6,13
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4251,hi,3.721858,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",11/12/2004,29385320,192,Released,Veer-Zaara,7.4,64
2200000,"[{""id"": 18, ""name"": ""Drama""}]",7913,hi,5.206967,"[{""name"": ""Flicks Motion Pictures"", ""id"": 2319}, {""name"": ""UTV Motion Pictures"", ""id"": 2320}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",1/26/2006,11502151,157,Released,Rang De Basanti,7.2,97
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",63006,hi,0.075817,[],[],4/22/2011,0,130,Released,Dum Maaro Dum,5.4,7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}]",38428,hi,0.080704,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",08/03/2007,0,136,Released,"Gandhi, My Father",6,2
4500000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",375290,hi,2.551559,"[{""name"": ""T-Series"", ""id"": 3522}, {""name"": ""Hari Om Entertainment Co."", ""id"": 3942}, {""name"": ""Cape Of Good Films"", ""id"": 35063}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",1/22/2016,32000000,126,Released,Airlift,7.3,57
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",157293,hi,1.294967,"[{""name"": ""UTV Motion Pictures"", ""id"": 2320}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",02/07/2013,222000,160,Released,ABCD (Any Body Can Dance),5.6,10
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",191714,hi,14.017809,"[{""name"": ""UTV Motion Pictures"", ""id"": 2320}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",9/19/2013,4235151,104,Released,The Lunchbox,7.3,221
0,"[{""id"": 10749, ""name"": ""Romance""}]",74084,hi,0.122704,"[{""name"": ""Entertainment One Pvt. Ltd."", ""id"": 3650}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",12/07/2006,0,0,Released,Dil Jo Bhi Kahey...,0,0
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",480,hi,8.109958,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Mirabai Films"", ""id"": 6235}, {""name"": ""The Criterion Collection"", ""id"": 10932}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",8/30/2001,0,114,Released,Monsoon Wedding,6.8,57
1250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",26815,hi,3.000435,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",12/11/2009,0,156,Released,Rocket Singh: Salesman of the Year,7,27
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",56666,hi,0.043023,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",09/08/2000,623791,170,Released,Fiza,6.1,7
550000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",211086,hi,0.48088,"[{""name"": ""Jungle Book Entertainment"", ""id"": 52630}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",11/21/2013,0,115,Released,Faith Connections,4.2,3
0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",41508,hu,1.906807,[],"[{""iso_3166_1"": ""HU"", ""name"": ""Hungary""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IL"", ""name"": ""Israel""}]",02/10/2005,0,140,Released,Fateless,6.5,28
1100000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",94329,id,40.285095,"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Pt. Merantau Films"", ""id"": 12141}, {""name"": ""XYZ Films"", ""id"": 12142}]","[{""iso_3166_1"": ""ID"", ""name"": ""Indonesia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",09/08/2011,4105187,101,Released,The Raid,7.3,1055
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",123678,id,8.887411,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Final Cut for Real"", ""id"": 29062}, {""name"": ""Piraya Film A/S"", ""id"": 29063}, {""name"": ""Novaya Zemlya"", ""id"": 29064}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",8/31/2012,444575,115,Released,The Act of Killing,7.5,210
10,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",217708,is,1.617943,"[{""name"": ""Filmhuset Gruppen"", ""id"": 68384}, {""name"": ""Leiknar Myndir"", ""id"": 68385}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}]",8/30/2013,11,85,Released,Of Horses and Men,6.9,26
30,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",16340,it,4.590277,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/14/2000,103,78,Released,Rugrats in Paris: The Movie,6,100
15000000,"[{""id"": 18, ""name"": ""Drama""}]",370980,it,0.738646,"[{""name"": ""Taodue Film"", ""id"": 45724}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",12/03/2015,0,,Released,Chiamatemi Francesco - Il Papa della gente,7.3,12
12400000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",179144,it,32.523573,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Indigo Film"", ""id"": 1533}, {""name"": ""Mediaset"", ""id"": 1677}, {""name"": ""Babe Films"", ""id"": 3366}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Medusa Film"", ""id"": 6246}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Fonds Eurimages du Conseil de l'Europe"", ""id"": 11011}, {""name"": ""Programme MEDIA de la Communaut\u00e9 Europ\u00e9enne"", ""id"": 11248}, {""name"": ""France T\u00e9l\u00e9visions"", ""id"": 11795}, {""name"": ""Regione Lazio"", ""id"": 20416}, {""name"": ""Banca Popolare di Vicenza"", ""id"": 20418}, {""name"": ""Lazio Film Commission"", ""id"": 20419}, {""name"": ""Biscottificio Verona"", ""id"": 20420}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",5/21/2013,8371085,142,Released,The Great Beauty,7.3,720
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",45138,it,0.700127,"[{""name"": ""Euro International Film (EIA)"", ""id"": 8930}, {""name"": ""Euroatlantica"", ""id"": 11702}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",04/01/1969,0,116,Released,Machine Gun McCain,7.3,6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41110,it,5.355763,"[{""name"": ""Rai Cinema"", ""id"": 2683}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",09/05/2009,0,120,Released,I Am Love,6.9,73
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",40794,it,7.720692,"[{""name"": ""Fandango"", ""id"": 2441}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",02/12/2010,8220215,110,Released,Loose Cannons,7,118
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",38970,it,4.240495,"[{""name"": ""Fandango"", ""id"": 2441}, {""name"": ""Medusa Film"", ""id"": 6246}, {""name"": ""Tele+"", ""id"": 15139}, {""name"": ""Vice Versa Film"", ""id"": 34529}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",02/11/2003,0,125,Released,"Remember Me, My Love",5.8,44
